,loss,mse,s_mape,precision,recall,gan_loss,prop,val_loss,val_mse,val_s_mape,val_precision,val_recall,val_gan_loss,val_prop
89,0.00501635763794184,0.00691755581647158,0.38844045996666,0.783260643482208,0.78147566318512,0.0220454223453999,0.635120570659637,0.00517981685698032,0.00769912172108889,0.393676549196243,0.783179640769959,0.758284747600555,0.0433517470955849,0.704324841499329
90,0.0059126541018486,0.00704819802194834,0.35620442032814,0.796005070209503,0.762162566184998,0.443397134542465,0.556855976581574,0.00632756529375911,0.00817451905459166,0.37894332408905,0.783678889274597,0.737949311733246,0.412173420190811,0.609418153762817
91,0.00580503745004535,0.00700655300170183,0.361508399248123,0.787809014320374,0.770924627780914,0.406372278928757,0.56368213891983,0.00625796988606453,0.00797934271395206,0.360950469970703,0.778619647026062,0.73917281627655,0.414524406194687,0.601684510707855
92,0.00575184402987361,0.00704818917438388,0.384016692638397,0.773950219154358,0.783503234386444,0.375200867652893,0.572290182113647,0.00580385373905301,0.00797807425260544,0.439232647418976,0.752749383449554,0.779500961303711,0.23359851539135,0.651387691497803
93,0.00523108569905162,0.00705281039699912,0.396785169839859,0.767371714115143,0.791772723197937,0.16682131588459,0.630413055419922,0.00558771705254912,0.00802360568195581,0.403080135583878,0.766047835350037,0.759613811969757,0.148387432098389,0.676357328891754
94,0.00516674108803272,0.00700405007228255,0.392012298107147,0.766752183437347,0.793933391571045,0.15148638188839,0.635434925556183,0.00552468840032816,0.00786703079938889,0.411300897598267,0.761152029037476,0.772347688674927,0.155942544341087,0.673275947570801
95,0.00513838930055499,0.00695361802354455,0.394710838794708,0.762708783149719,0.799010396003723,0.14841502904892,0.634007692337036,0.00553556298837066,0.00790947303175926,0.440247237682343,0.74883383512497,0.781925559043884,0.144998386502266,0.673941016197205
96,0.00512585416436195,0.00695170741528273,0.395414233207703,0.759686529636383,0.801374554634094,0.145071491599083,0.635157704353333,0.00550871528685093,0.00795301329344511,0.479050397872925,0.738063812255859,0.801471471786499,0.139271661639214,0.681373655796051
97,0.00511091621592641,0.00695273466408253,0.395845413208008,0.758122980594635,0.802140235900879,0.139193773269653,0.637733578681946,0.00544433435425162,0.00782088935375214,0.446717411279678,0.744843065738678,0.794337630271912,0.133609384298325,0.678162813186646
98,0.00508426409214735,0.00690262671560049,0.392735362052917,0.758038341999054,0.804029166698456,0.137598469853401,0.635184526443481,0.00546485232189298,0.00780870299786329,0.484214931726456,0.729709386825562,0.809637665748596,0.143068596720696,0.675585627555847
99,0.00508035672828555,0.00689118402078748,0.394436150789261,0.755798280239105,0.806278824806213,0.137473165988922,0.635386288166046,0.0054937219247222,0.00780732743442059,0.448650419712067,0.737652897834778,0.798906028270721,0.147104173898697,0.673248648643494
100,0.00498307123780251,0.00654872879385948,0.395816475152969,0.734700381755829,0.842703342437744,0.18504586815834,0.621838927268982,0.00523134088143706,0.00726650329306722,0.445748239755631,0.716673731803894,0.840725541114807,0.12947490811348,0.659819483757019
101,0.00476094055920839,0.00674215611070395,0.393373161554337,0.735272526741028,0.845211982727051,0.0515371114015579,0.66897988319397,0.00522035174071789,0.00778970355167985,0.400076329708099,0.737420082092285,0.818508625030518,0.0386293455958366,0.704414963722229
102,0.00467233266681433,0.006684057880193,0.394706666469574,0.733366549015045,0.849984705448151,0.0273239314556122,0.675661146640778,0.00517628062516451,0.00770213874056935,0.451160818338394,0.722447991371155,0.836643517017365,0.0379078686237335,0.704362750053406
103,0.00466250628232956,0.00667166570201516,0.402304589748383,0.725490927696228,0.856965959072113,0.0240864958614111,0.675550937652588,0.00512511748820543,0.00760377943515778,0.408028185367584,0.7318195104599,0.827136754989624,0.0274329669773579,0.703527808189392
104,0.00463060243055224,0.00662306835874915,0.39815691113472,0.728019177913666,0.857293426990509,0.0223407335579395,0.67549341917038,0.00511752581223846,0.00765608996152878,0.433392703533173,0.719240427017212,0.836266398429871,0.0152212996035814,0.709242761135101
105,0.00464837998151779,0.00664811069145799,0.40511479973793,0.72147810459137,0.860542058944702,0.0220086518675089,0.674899220466614,0.00511055625975132,0.00758556369692087,0.48015108704567,0.704503774642944,0.855908513069153,0.0251921378076076,0.705064356327057
106,0.00460669165477157,0.00656659016385675,0.403722912073135,0.719439208507538,0.863693952560425,0.022140109911561,0.673048079013824,0.0050959000363946,0.0076032867655158,0.491836607456207,0.696620643138886,0.862205386161804,0.0225772671401501,0.708474278450012
107,0.00460560340434313,0.00657181069254875,0.403873801231384,0.717977583408356,0.864624083042145,0.020395003259182,0.674407124519348,0.00510341674089432,0.00758481677621603,0.461521774530411,0.707846403121948,0.851368844509125,0.0289391782134771,0.704660475254059
108,0.00460469489917159,0.00656880950555205,0.407558798789978,0.713652193546295,0.86792403459549,0.0203404873609543,0.672820925712585,0.00501229194924235,0.00744102336466312,0.46099179983139,0.700275599956512,0.854771256446838,0.020078806206584,0.703497767448425
109,0.00460146134719253,0.00656097987666726,0.40637993812561,0.71200305223465,0.868048906326294,0.0210527051240206,0.674013078212738,0.00510361464694142,0.00762420892715454,0.443540185689926,0.709349751472473,0.842374324798584,0.016673156991601,0.70768815279007
110,0.00510816788300872,0.0069134971126914,0.3513443171978,0.791208267211914,0.774997651576996,0.180663958191872,0.643534541130066,0.00533202663064003,0.00795507617294788,0.365978598594666,0.793634831905365,0.739689350128174,0.0703347250819206,0.70300018787384
111,0.00481172045692802,0.00697643822059035,0.344588220119476,0.804991781711578,0.762402415275574,0.0519741214811802,0.681666076183319,0.00529416091740131,0.00795552786439657,0.382872760295868,0.794874012470245,0.74603796005249,0.0561941862106323,0.711354851722717
112,0.00475600128993392,0.00694095110520721,0.343872487545013,0.806090533733368,0.760925590991974,0.0374802201986313,0.686507344245911,0.00531044183298945,0.00802377890795469,0.39644181728363,0.785942077636719,0.746050894260407,0.0531191527843475,0.71305787563324
113,0.00473032705485821,0.0069184573367238,0.347516447305679,0.803441226482391,0.761846661567688,0.0301001593470573,0.687094569206238,0.00538104074075818,0.00829317234456539,0.428499460220337,0.778711140155792,0.749568939208984,0.02565061673522,0.727513551712036
114,0.00470421276986599,0.0068766213953495,0.350481152534485,0.800407588481903,0.763447761535645,0.0257166158407927,0.68742561340332,0.00531866168603301,0.00809523835778236,0.386708319187164,0.787619769573212,0.737374603748322,0.0393970124423504,0.718551516532898
115,0.0051237503066659,0.00649929605424404,0.344987988471985,0.78845626115799,0.799108982086182,0.24962967634201,0.599426329135895,0.0055841151624918,0.00757392356172204,0.423316568136215,0.763167381286621,0.795775175094605,0.229504972696304,0.643422722816467
116,0.00496599823236465,0.00660819467157126,0.348152458667755,0.785530567169189,0.796030044555664,0.174584791064262,0.627208054065704,0.005518545396626,0.00781695637851954,0.398285686969757,0.769998490810394,0.778406798839569,0.160564288496971,0.67006242275238
117,0.00490309111773968,0.00669876951724291,0.344240844249725,0.786338865756989,0.794374883174896,0.130070820450783,0.64340341091156,0.00539059098809958,0.00779055384919047,0.384208381175995,0.775201916694641,0.775439739227295,0.119358897209167,0.682488739490509
118,0.00487557053565979,0.00669212220236659,0.349618494510651,0.782316148281097,0.800948977470398,0.119983486831188,0.646744191646576,0.00535529479384422,0.00772898411378264,0.383648663759232,0.774453938007355,0.782016813755035,0.115071162581444,0.681171536445618
119,0.00484821479767561,0.00671008555218577,0.346437036991119,0.783262312412262,0.799584090709686,0.107256971299648,0.651743710041046,0.00540981395170093,0.00786193087697029,0.418570220470428,0.761917531490326,0.790453135967255,0.112371757626534,0.686956882476807
120,0.00581276370212436,0.00654697697609663,0.427995353937149,0.722959041595459,0.830887973308563,0.510127484798431,0.533252418041229,0.0059804106131196,0.00757798226550221,0.504538476467133,0.685069978237152,0.823486506938934,0.377871632575989,0.601938605308533
121,0.00500543368980289,0.00651335157454014,0.532293140888214,0.505375862121582,0.837670505046845,0.181318923830986,0.615928113460541,0.0052796839736402,0.00743025355041027,0.640027403831482,0.409296572208405,0.832210958003998,0.113429620862007,0.668810248374939
122,0.00480120116844773,0.00641839811578393,0.493384718894959,0.493349760770798,0.836694002151489,0.123091734945774,0.630627989768982,0.00519970711320639,0.00736448587849736,0.529075026512146,0.477425873279572,0.824064135551453,0.10528165102005,0.671035051345825
